"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","AVG_00TMST","AVG_01TMST","AVG_02TMST","AVG_03TMST","AVG_04TMST","AVG_05TMST","AVG_06TMST","AVG_07TMST","AVG_08TMST","AVG_09TMST","AVG_10TMST","AVG_11TMST","AVG_12TMST","AVG_13TMST","AVG_14TMST","AVG_15TMST","AVG_16TMST","AVG_17TMST","AVG_18TMST","AVG_19TMST","AVG_20TMST","AVG_21TMST","AVG_22TMST","AVG_23TMST","DATA_LOAD_DT"
"201603","서울특별시","종로구","교남동","1.10106E+19","952781.125","1952648","0.88","0.45","0.26","0.16","0.15","0.25","0.69","1.82","2.73","3.94","4.93","5.2","5.09","5.33","5.51","5.96","6.51","5.96","5.81","4.75","3.68","3.19","2.66","1.59","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952781.375","1952699","0.91","0.46","0.27","0.17","0.15","0.26","0.72","1.88","2.83","4.09","5.12","5.4","5.28","5.54","5.72","6.18","6.75","6.18","6.03","4.93","3.82","3.31","2.76","1.65","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952829.3125","1952493","0.2","0.14","0.1","0.07","0.07","0.11","0.26","0.54","0.88","1.42","1.68","1.64","1.45","1.44","1.47","1.51","1.53","1.46","1.33","1.12","0.89","0.75","0.52","0.31","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952829.625","1952545","0.17","0.12","0.08","0.06","0.06","0.09","0.22","0.45","0.73","1.18","1.4","1.37","1.2","1.2","1.22","1.26","1.27","1.21","1.11","0.93","0.74","0.63","0.43","0.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952829.8125","1952596","0.16","0.11","0.07","0.06","0.06","0.08","0.2","0.41","0.67","1.08","1.28","1.25","1.1","1.1","1.12","1.15","1.16","1.11","1.02","0.85","0.68","0.58","0.39","0.24","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954551.8125","1953460","0.95","0.46","0.25","0.16","0.14","0.24","0.75","3.27","6.06","11.64","16.17","18.47","16.81","19.68","20.29","20.83","21.41","19.85","18.02","11.13","7.9","6.14","4.05","1.94","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954700.8125","1953818","1.2","0.6","0.34","0.23","0.21","0.38","1.06","5.04","8.85","17.23","23.51","27.37","23.49","29.27","31.2","32.48","32.82","30.29","27.17","15.39","10.16","7.68","5.04","2.41","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954749.875","1953818","0.1","0.07","0.04","0.03","0.03","0.04","0.1","0.25","0.41","0.78","1.04","1.14","1.1","1.15","1.15","1.11","1.07","0.97","0.83","0.58","0.47","0.36","0.26","0.17","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954799","1953818","0.63","0.33","0.18","0.11","0.09","0.15","0.39","1.47","2.39","5.24","7.14","8.69","7.83","9.41","9.86","10.25","10.85","9.79","9.46","5.95","4.07","3.28","2.37","1.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954848","1953818","1.07","0.54","0.28","0.16","0.16","0.3","0.9","3.86","7.57","15.84","22.47","26","20.24","26.04","28.03","28.87","28.2","26.92","24.69","13.47","8.44","6.3","4","2.05","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954552","1953511","0.62","0.29","0.14","0.08","0.07","0.13","0.42","1.87","3.33","6.4","9.11","10.77","10.52","11.94","12.22","12.59","12.84","11.88","11.4","7.27","5.33","4.21","2.71","1.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954552.3125","1953562","0.95","0.45","0.25","0.16","0.14","0.24","0.74","3.25","6.01","11.53","16.03","18.31","16.67","19.5","20.13","20.67","21.22","19.69","17.87","11.03","7.85","6.07","4.02","1.93","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954552.625","1953614","0.2","0.09","0.05","0.04","0.03","0.06","0.19","1.07","2.15","4.11","5.56","6.05","4.73","6.07","6.4","6.6","6.95","6.51","5.37","3.01","1.91","1.42","0.98","0.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954552.875","1953665","0.32","0.17","0.1","0.08","0.06","0.11","0.32","1.35","2.63","5.03","6.79","7.39","6.02","7.42","7.75","7.91","8.22","7.65","6.35","3.69","2.47","1.84","1.28","0.65","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954600.8125","1953459","0.61","0.28","0.14","0.08","0.07","0.13","0.41","1.83","3.25","6.25","8.9","10.53","10.28","11.67","11.94","12.31","12.55","11.61","11.13","7.11","5.21","4.11","2.65","1.23","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954601","1953511","0.61","0.28","0.14","0.08","0.07","0.13","0.42","1.85","3.29","6.33","9.01","10.65","10.41","11.81","12.08","12.45","12.7","11.75","11.27","7.19","5.27","4.16","2.68","1.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954601.3125","1953562","0.62","0.29","0.14","0.08","0.07","0.13","0.42","1.87","3.32","6.39","9.1","10.76","10.51","11.93","12.21","12.58","12.83","11.87","11.38","7.27","5.33","4.2","2.71","1.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954601.625","1953613","0.62","0.28","0.14","0.08","0.07","0.13","0.42","1.86","3.31","6.36","9.06","10.71","10.46","11.87","12.14","12.52","12.76","11.81","11.33","7.23","5.3","4.18","2.69","1.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954601.875","1953665","0.62","0.29","0.14","0.08","0.07","0.13","0.43","1.88","3.35","6.44","9.17","10.84","10.59","12.02","12.3","12.68","12.92","11.96","11.47","7.32","5.37","4.24","2.73","1.27","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954649.8125","1953459","0.74","0.37","0.19","0.12","0.1","0.18","0.55","2.17","3.84","7.37","10.4","12.2","11.9","13.39","13.67","14","14.21","13.11","12.46","8.01","5.93","4.67","3.04","1.47","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954650.125","1953510","1.27","0.61","0.3","0.19","0.17","0.25","0.79","3.07","5.5","11.46","16.89","20.2","19.84","21.65","21.96","22.58","22.63","21.46","21.16","13.67","9.5","7.67","5.16","2.62","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954650.375","1953562","0.62","0.29","0.14","0.08","0.07","0.13","0.42","1.87","3.33","6.4","9.12","10.78","10.53","11.95","12.22","12.6","12.85","11.89","11.4","7.28","5.34","4.21","2.71","1.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954650.6875","1953613","0.62","0.28","0.14","0.08","0.07","0.13","0.42","1.85","3.3","6.35","9.04","10.69","10.44","11.85","12.12","12.49","12.74","11.79","11.31","7.22","5.29","4.17","2.69","1.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954650.875","1953665","1.23","0.84","0.61","0.37","0.35","0.39","0.62","1.92","2.97","6.42","9.32","10.05","8.42","10.06","11.18","11.74","11.9","11.11","10.83","7.04","4.45","4.01","3.4","2.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954698.875","1953459","0.78","0.38","0.21","0.12","0.11","0.19","0.58","2.28","4.01","7.71","10.89","12.76","12.45","14","14.29","14.64","14.86","13.72","13.03","8.38","6.21","4.88","3.18","1.54","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954699.125","1953510","0.75","0.37","0.19","0.12","0.1","0.18","0.55","2.19","3.86","7.41","10.46","12.26","11.97","13.46","13.73","14.07","14.27","13.18","12.52","8.05","5.97","4.69","3.05","1.48","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954699.375","1953561","0.74","0.36","0.19","0.12","0.1","0.18","0.54","2.15","3.8","7.3","10.31","12.09","11.8","13.27","13.55","13.87","14.08","12.99","12.35","7.95","5.88","4.62","3.01","1.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954699.6875","1953613","0.73","0.36","0.19","0.12","0.1","0.18","0.54","2.13","3.76","7.22","10.19","11.95","11.66","13.11","13.38","13.72","13.91","12.84","12.2","7.85","5.81","4.57","2.98","1.43","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954747.875","1953458","0.69","0.32","0.16","0.09","0.08","0.15","0.47","2.09","3.71","7.14","10.17","12.02","11.74","13.33","13.64","14.06","14.33","13.26","12.72","8.12","5.95","4.7","3.02","1.41","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954748.3125","1953510","0.64","0.29","0.15","0.08","0.08","0.13","0.43","1.92","3.42","6.57","9.36","11.06","10.81","12.26","12.55","12.93","13.18","12.2","11.7","7.47","5.48","4.32","2.78","1.3","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954748.5","1953561","0.62","0.29","0.14","0.08","0.07","0.13","0.42","1.87","3.33","6.4","9.12","10.78","10.53","11.95","12.23","12.6","12.85","11.89","11.4","7.28","5.34","4.21","2.71","1.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954748.8125","1953613","0.12","0.08","0.05","0.04","0.03","0.05","0.12","0.28","0.47","0.9","1.19","1.31","1.27","1.32","1.32","1.28","1.23","1.11","0.95","0.67","0.54","0.41","0.3","0.19","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954797.3125","1953510","1.34","0.64","0.32","0.19","0.19","0.27","0.84","3.25","5.8","12.11","17.82","21.32","20.95","22.85","23.19","23.83","23.89","22.66","22.34","14.44","10.04","8.1","5.45","2.77","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954797.625","1953561","0.89","0.49","0.27","0.18","0.14","0.23","0.6","2.1","3.43","7.37","10.02","12.05","10.95","12.95","13.5","13.93","14.62","13.2","12.62","8","5.58","4.46","3.23","1.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954553.125","1953716","0.33","0.17","0.11","0.08","0.07","0.11","0.32","1.39","2.69","5.15","6.96","7.57","6.18","7.6","7.95","8.12","8.43","7.85","6.5","3.78","2.52","1.89","1.32","0.67","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954553.375","1953768","0.79","0.37","0.22","0.16","0.16","0.32","0.94","5.06","9.41","17.53","23.86","26.85","22.09","28.15","30.12","31.33","31.35","29.29","24.92","13.34","8.54","6.16","3.81","1.66","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954553.6875","1953819","0.31","0.17","0.1","0.08","0.06","0.11","0.31","1.34","2.6","4.96","6.69","7.29","5.95","7.32","7.65","7.81","8.11","7.55","6.27","3.64","2.43","1.81","1.27","0.64","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954554","1953871","0.89","0.48","0.24","0.13","0.12","0.19","0.61","1.94","4.23","9.88","14.28","16.4","12.08","15.45","16.47","16.65","16.53","16","15.15","8.73","5.48","4.24","2.94","1.69","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954602.125","1953716","0.65","0.3","0.15","0.09","0.08","0.14","0.45","1.97","3.51","6.75","9.61","11.36","11.1","12.59","12.88","13.28","13.54","12.53","12.02","7.67","5.63","4.44","2.86","1.33","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954602.375","1953768","2.3","1.15","0.65","0.4","0.35","0.62","1.8","6.33","11.99","25.02","34.59","41.35","37.74","44.18","44.95","46.21","46.75","42.97","39.97","24.83","17.53","13.55","9.06","4.68","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954602.6875","1953819","0.12","0.08","0.05","0.04","0.03","0.05","0.12","0.3","0.5","0.95","1.26","1.38","1.34","1.4","1.4","1.35","1.3","1.18","1.01","0.71","0.58","0.44","0.32","0.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954651.8125","1953819","1.36","0.68","0.36","0.21","0.18","0.31","0.88","3.6","6.15","12.59","17.54","21.04","19.75","23.05","23.86","24.7","25.66","23.44","22.56","14.3","10.14","8.08","5.51","2.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954603","1953870","1.35","0.63","0.33","0.26","0.24","0.43","1.11","3.6","6.51","10.36","12.65","13.54","12.68","13.5","13.88","14.65","15.43","13.8","12.58","8.52","6.38","5.61","4.15","2.58","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954651.3125","1953716","0.12","0.08","0.05","0.04","0.03","0.05","0.12","0.3","0.49","0.94","1.25","1.37","1.33","1.39","1.39","1.34","1.3","1.17","1","0.7","0.57","0.43","0.32","0.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954651.5","1953767","0.8","0.42","0.23","0.14","0.11","0.19","0.49","1.87","3.04","6.66","9.08","11.05","9.95","11.96","12.54","13.03","13.79","12.45","12.02","7.56","5.17","4.17","3.01","1.6","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954652.125","1953870","0.1","0.07","0.04","0.03","0.03","0.04","0.1","0.24","0.4","0.77","1.03","1.13","1.09","1.14","1.14","1.1","1.06","0.96","0.82","0.58","0.47","0.36","0.26","0.16","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954554.3125","1953922","0.56","0.25","0.15","0.1","0.08","0.13","0.32","1.35","2.6","4.33","5.66","6.04","5.2","6.19","6.48","6.73","7.27","6.86","6.07","4.17","3.09","2.53","1.88","1.09","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954554.625","1953973","0.31","0.15","0.09","0.06","0.05","0.11","0.33","0.96","2.22","4.82","6.61","7.93","6.89","8.2","8.14","8.32","8.08","7.51","6.63","3.93","2.71","1.96","1.24","0.67","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954554.8125","1954025","0.09","0.04","0.02","0.02","0.02","0.03","0.08","0.46","0.94","1.79","2.42","2.63","2.06","2.64","2.78","2.87","3.03","2.83","2.33","1.31","0.83","0.62","0.43","0.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954555.125","1954076","0.08","0.03","0.02","0.01","0.01","0.02","0.07","0.41","0.83","1.58","2.14","2.32","1.82","2.33","2.46","2.54","2.67","2.5","2.06","1.15","0.73","0.54","0.38","0.17","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954603.3125","1953922","0.43","0.2","0.1","0.06","0.05","0.09","0.29","1.29","2.29","4.4","6.27","7.41","7.24","8.22","8.41","8.67","8.83","8.18","7.84","5","3.67","2.9","1.86","0.87","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954603.625","1953973","0.31","0.15","0.09","0.06","0.05","0.1","0.32","0.94","2.18","4.73","6.49","7.78","6.77","8.05","7.99","8.16","7.93","7.37","6.5","3.85","2.66","1.93","1.22","0.66","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954603.8125","1954024","0.22","0.11","0.06","0.04","0.04","0.08","0.23","0.68","1.58","3.43","4.71","5.65","4.91","5.85","5.8","5.93","5.76","5.36","4.72","2.8","1.93","1.4","0.89","0.48","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954604.125","1954076","0.19","0.09","0.05","0.03","0.03","0.06","0.19","0.57","1.31","2.85","3.92","4.7","4.08","4.86","4.82","4.92","4.78","4.45","3.92","2.32","1.6","1.16","0.74","0.4","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954604.375","1954127","0.22","0.1","0.06","0.04","0.04","0.07","0.23","0.66","1.53","3.33","4.57","5.47","4.76","5.67","5.62","5.74","5.58","5.19","4.58","2.71","1.87","1.36","0.86","0.46","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954604.6875","1954178","0.29","0.14","0.08","0.05","0.05","0.1","0.3","0.87","2.02","4.37","6","7.2","6.26","7.45","7.39","7.55","7.33","6.82","6.02","3.56","2.46","1.78","1.13","0.61","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954604.875","1954230","0.2","0.11","0.06","0.05","0.04","0.07","0.21","0.86","1.68","3.22","4.33","4.72","3.85","4.74","4.96","5.06","5.25","4.9","4.05","2.36","1.57","1.18","0.82","0.41","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954605.3125","1954281","0.47","0.23","0.14","0.08","0.08","0.16","0.49","1.44","3.33","7.23","9.92","11.89","10.34","12.31","12.21","12.47","12.12","11.27","9.94","5.89","4.06","2.95","1.86","1.01","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954652.375","1953921","0.84","0.58","0.42","0.26","0.24","0.26","0.43","1.32","2.03","4.4","6.39","6.89","5.77","6.9","7.66","8.05","8.16","7.62","7.42","4.83","3.05","2.75","2.33","1.57","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954652.625","1953973","0.33","0.15","0.08","0.04","0.04","0.07","0.23","1.01","1.79","3.45","4.91","5.8","5.67","6.43","6.58","6.78","6.91","6.4","6.13","3.92","2.87","2.27","1.46","0.68","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954652.875","1954024","1.38","0.68","0.35","0.21","0.16","0.23","0.61","1.76","3.69","6.65","9.35","11.16","10.09","11.73","11.86","11.6","12.3","11.8","10.42","7.13","5.68","4.87","3.67","2.56","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954653.1875","1954075","1.01","0.49","0.25","0.15","0.11","0.14","0.32","0.91","1.75","2.6","3.76","4.47","4.23","4.79","4.94","4.59","5.38","5.32","4.7","3.64","3.18","2.97","2.41","1.81","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954653.5","1954127","0.33","0.18","0.11","0.08","0.06","0.12","0.34","0.93","2.03","4.32","5.99","7.14","6.38","7.42","7.39","7.51","7.26","6.73","5.89","3.61","2.54","1.84","1.18","0.66","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954653.8125","1954178","1.35","0.66","0.33","0.2","0.14","0.18","0.42","1.21","2.33","3.47","5.02","5.96","5.64","6.39","6.59","6.12","7.18","7.1","6.27","4.85","4.25","3.97","3.21","2.42","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954654.125","1954230","0.1","0.07","0.05","0.04","0.03","0.05","0.1","0.18","0.41","0.88","1.34","1.59","1.6","1.68","1.74","1.75","1.62","1.4","1.01","0.64","0.41","0.3","0.2","0.14","2016-05-04 오후 6:20:55"
